Ville,Temperature
Millery,-1.21
Millery,-1.13
Alsace Region,2.82
Haut-Rhin,2.56
Bisel,1.21
Bisel,1.22
Morbihan,5.13
Arrondissement de Lorient,6.19
Nostang,6.16
Nostang,6.12
Arrondissement de Guebwiller,2.57
Hirtzfelden,2.51
Hirtzfelden,2.5
Finistère,4.63
Arrondissement de Châteaulin,5.53
Ploéven,5.77
Ploéven,5.77
Arrondissement de Troyes,4.89
Bouilly,3.71
Bouilly,3.69
Sarthe,4.49
Arrondissement de Mamers,4.74
Saint-Germain-sur-Sarthe,6.09
Saint-Germain-sur-Sarthe,6.09
Arrondissement de Chartres,4.54
Charonville,4.33
Charonville,4.36
Lorraine Region,2.51
Vosges,2.41
Arrondissement de Neufchâteau,2.71
Villouxel,2.53
Villouxel,2.84
Bonnevaux,4.98
Arrondissement de Bar-sur-Aube,3.42
Brienne-la-Vieille,4.38
Brienne-la-Vieille,4.4
Le Chesnay,4.59
Haute-Marne,2.95
Arrondissement de Saint-Dizier,3.89
Aingoulaincourt,3.93
Aingoulaincourt,3.99
Étréchy,4.98
Étréchy,5.0
Ymeray,4.71
Ymeray,4.59
Seine-et-Marne,4.15
Arrondissement de Melun,4.61
Fontenailles,4.4
Moselle,2.96
Arrondissement de Sarrebourg-Château-Salins,2.78
Walscheid,2.36
Walscheid,2.33
Arrondissement de Palaiseau,5.25
Savigny-sur-Orge,5.31
Savigny-sur-Orge,5.28
Paris,5.51
Paris,5.51
Paris 14,5.34
Petit-Montrouge,5.31
Upper Normandy Region,4.95
Arrondissement de Bernay,4.37
La Roussière,3.92
La Roussière,5.06
Yvelines,4.9
Arrondissement de Mantes-la-Jolie,5.65
Mantes-la-Jolie,5.56
Mantes-la-Jolie,5.56
Marne,3.58
Arrondissement de Châlons-en-Champagne,3.64
Les Grandes-Loges,3.49
Les Grandes-Loges,3.51
Arrondissement de Sarreguemines,2.63
Obergailbach,2.97
Obergailbach,2.97
Meuse,3.78
Arrondissement de Verdun,4.35
Belleray,4.24
Belleray,4.18
Les Andelys,5.63
Amfreville-les-Champs,5.29
Amfreville-les-Champs,5.0
Arrondissement de Thionville,3.38
Thionville,4.21
Thionville,4.21
Ardennes,3.74
Arrondissement de Rethel,3.97
Perthes,3.65
Perthes,3.65
Seine-Maritime,4.53
Région Picardie,5.22
Pouilly-sur-Meuse,4.11
Pouilly-sur-Meuse,4.43
Arrondissement de Clermont,5.48
Gannes,5.58
Gannes,5.57
Nord-Pas-de-Calais Region,6.12
North,5.61
Arrondissement de Cambrai,5.61
Gonnelieu,5.84
Gonnelieu,5.68
Pas-de-Calais,5.45
Havrincourt,5.82
Havrincourt,5.82
Quiévy,5.61
Quiévy,5.72
Cambrai,6.07
Cambrai,6.24
Arrondissement de Valenciennes,6.21
Bouchain,6.16
Bouchain,6.16
Boussois,5.1
Boussois,5.1
Abscon,6.05
Abscon,6.05
Saint-Léger,6.12
Arrondissement de Lille,6.24
Annoeullin,6.49
Annoeullin,6.48
Arrondissement de Dunkerque,5.99
Dunkerque,5.89
Dunkirk,5.93
Ariège,3.53
L'Hospitalet-près-l'Andorre,-2.56
Marsac-sur-l'Isle,4.1
Marsac-sur-lIsle,4.12
Bois-d'Amont,-6.87
Bois-d'Amont,-5.4
Saint-Jean-d'Abbetot,4.71
Aude,4.8
Ferrals-les-Corbières,5.32
Marseille 04,5.52
Bayonne,6.58
Masseube,6.61
Saint-Gilles,4.83
Soual,4.53
Sarrant,7.43
Surtainville,8.42
Arrondissement d'Alès,1.41
Cholonge,-3.57
Digne-les-Bains,5.07
Castelsagrat,5.26
Arrondissement d'Albi,5.83
Arrondissement d'Avignon,1.39
Morcenx-la-Nouvelle,3.56
Yolet,1.05
Aveyron,2.96
Ardèche,-0.25
Aubenas,0.8
Isère,-1.24
Périgueux,4.41
Fongrave,5.53
Apprieu,-0.53
Denicé,1.19
Ain,-0.03
Saint-Genis-Pouilly,-1.3
Thonon-les-Bains,-1.79
Château-des-Prés,-4.67
Frontenaud,1.66
Sancerre,0.69
Pontarlier,-3.21
Gevry,1.49
Indre,2.01
Mouliherne,4.85
Indre and Loire,4.73
Exincourt,1.29
Vesoul,2.91
Cote d'Or,-2.75
Sincey-lès-Rouvray,1.03
Arrondissement d'Altkirch,1.56
Quiberon,7.33
Plomodiern,5.52
Aube,3.9
Troyes,3.94
Eure-et-Loir,4.43
Saint-Dizier,5.81
Arrondissement d'Étampes,5.07
Dabo,1.57
Montmurat,3.94
Paris 20,5.14
Eure,4.61
Saint-Pierre-du-Bosguérard,4.88
Fontenay-Mauvoisin,4.82
Tracros,-5.07
Verdun,4.24
Igoville,5.83
Rethel,4.66
Aisne,3.17
Oise,5.63
Pronleroy,5.55
Arrondissement d'Abbeville,6.49
Arrondissement d'Arras,5.77
Montgon,-2.64
Condé-sur-l'Escaut,6.22
Arrondissement d'Avesnes-sur-Helpe,4.85
Aubière,-1.41
Arrondissement de Nogent-le-Rotrou,3.66
Hésingue,2.1
Lucé,4.44
Sèchecôte,4.48
Ille-et-Vilaine,3.12
Arrondissement d'Arles,3.0
Lamanon,1.41
Lamanon,1.48
Arrondissement de Saint-Germain-en-Laye,5.28
Saint-Germain-en-Laye,5.19
Saint-Germain-en-Laye,5.28
Veyrines-de-Domme,1.34
Veyrines-de-Domme,1.34
Loire-Atlantique,5.05
Saint-Sébastien,4.38
Saint-Sandoux,-2.76
Arrondissement d'Épernay,3.94
Rieux,3.72
Rieux,3.72
Loir-et-Cher,3.4
Arrondissement de Nantes,5.31
Machecoul-Saint-Même,5.79
Machecoul,5.8
Orange,1.99
Orange,1.94
Seine-Saint-Denis,5.48
Arrondissement de Bobigny,5.49
Rosny-sous-Bois,5.19
Savoy,-6.81
Arrondissement d'Aubusson,-3.69
Flayat,-5.05
Flayat,-5.21
Hérault,5.69
Arrondissement of Montpellier,5.94
Mèze,5.99
Mèze,5.99
Côtes-d'Armor,5.58
Arrondissement de Saint-Brieuc,5.15
Plérin,5.62
Gironde,4.54
Caudéran,3.63
Hauts-de-Seine,4.93
Arrondissement de Boulogne-Billancourt,5.55
Issy-les-Moulineaux,5.64
Issy-les-Moulineaux,5.37
Sarreguemines,3.44
Arrondissement de Metz-Campagne,3.24
Courcelles-Chaussy,3.07
Courcelles-Chaussy,3.34
Arrondissement de Dreux,4.37
Boncourt,4.97
Boncourt,5.05
Lower Normandy,4.8
Manche,4.67
Arrondissement de Coutances,8.15
Brainville,7.85
Brainville,7.91
Saulx-les-Chartreux,5.13
Saulx-les-Chartreux,5.18
Montjay,4.55
Val-de-Marne,5.46
La Maltournée,5.49
Dreux,4.82
Dreux,4.82
Mantarville,4.58
Saint-Germain-de-la-Grange,4.94
Glozel,-1.56
Ferrals-les-Corbières,5.32
Altenbach,-1.11
Arrondissement de Rouen,4.95
Le Mesnil-Esnard,5.04
Le Mesnil-Esnard,4.97
Douzens,5.31
Douzens,5.31
Château-des-Prés,-4.74
Bunanges,-4.43
Arrondissement d'Évreux,4.89
Épégard,4.62
Épégard,4.64
Arrondissement d'Avranches,4.27
Saint-Jean-de-la-Haize,5.3
Saint-Jean-de-la-Haize,5.27
Pouillon,3.69
Sincey-lès-Rouvray,1.04
Nieppe,6.34
Nieppe,6.33
Fourmies,4.47
Fourmies,4.52
Corny-sur-Moselle,3.4
Corny-sur-Moselle,3.7
Fontenay-Mauvoisin,4.9
Arrondissement de Langon,6.58
Origne,3.92
Origne,4.21
Poitou-Charentes Region,2.49
Arrondissement de Toulouse,6.82
Sainte-Livrade,6.98
Sainte-Livrade,6.89
Changé,4.74
Arrondissement de Meaux,4.48
Le Plessis-Placy,4.82
Le Plessis-Placy,4.83
Saint-Pierre-du-Bosguérard,4.81
Montaigut-sur-Save,7.07
Vienne,3.32
Arrondissement de Montmorillon,3.35
Saint-Maurice-la-Clouère,3.49
Saint-Maurice-la-Clouère,3.49
Gif-sur-Yvette,5.17
Gif-sur-Yvette,4.61
Alpes-Maritimes,4.37
Arrondissement de Grasse,1.02
Saint-Vallier-de-Thiey,3.93
Saint-Vallier-de-Thiey,4.05
Armentières,6.35
Armentières,6.36
Arrondissement de Chambéry,-0.97
Cessens,-3.57
Cessens,-3.58
Arrondissement de Chinon,4.12
Mazières-de-Touraine,5.04
Mazières-de-Touraine,5.03
Les Quatre Chemins,8.92
Allennes-les-Marais,6.48
Arrondissement de Corte,5.83
Penta-di-Casinca,6.18
Penta-di-Casinca,6.14
Paris 20 Ménilmontant,5.14
La Favrière,4.94
Arrondissement de Bordeaux,2.99
Bordeaux,3.73
Bordeaux,3.67
Arrondissement de Thann-Guebwiller,1.36
Cernay,2.1
Fabregas,9.22
Grand Peugny,4.47
Haute-Vienne,3.67
Arrondissement de Limoges,2.88
Nexon,2.81
Lormont,3.78
Bacalan,3.93
Bas-Rhin,2.9
Arrondissement de Molsheim,0.8
Dahlenheim,2.7
Dahlenheim,2.51
Arrondissement de Draguignan,7.37
Montauroux,6.35
Montauroux,5.87
Cantal,-0.86
Belguiral,2.95
Arrondissement de Saint-Nazaire,4.65
Les Moutiers-en-Retz,4.82
Les Moutiers-en-Retz,4.82
Arrondissement de Redon,4.61
Laillé,2.31
Laillé,2.28
Mouliherne,4.85
Quévert,5.23
La Planche,5.05
Arrondissement d'Évry,5.03
Fontenay-le-Vicomte,5.11
Fontenay-le-Vicomte,5.05
Arrondissement de Marmande,6.71
Puymiclan,6.07
Puymiclan,5.94
Hazebrouck,6.16
Arrondissement de Lyon,-0.66
Sain-Bel,1.12
Sain-Bel,1.2
Charente-Maritime,2.7
Arrondissement de Bellac,3.92
Saint-Bonnet-de-Bellac,4.3
Saint-Bonnet-de-Bellac,4.35
Pronleroy,5.62
Saint-Rémy-de-Provence,1.02
Saint-Rémy-de-Provence,1.02
Arrondissement de Poitiers,3.66
Jaunay-Marigny,3.38
Jaunay-Clan,3.5
Villeurbanne,1.74
Arrondissement de Béthune,6.44
Lorgies,6.46
Lorgies,6.46
Arrondissement de Vienne,1.6
Faramans,0.79
Faramans,0.72
Domino,2.16
Barcaggio,10.2
Lozère,-2.52
Arrondissement de Florac,2.7
Meyrueis,2.68
Meyrueis,2.69
Plabennec,5.82
Plabennec,5.75
Lyon,1.74
Lyon,1.75
Montpellier,6.34
Montpellier,6.34
Paris 01,5.49
Palais-Royal,5.49
Cestas,2.99
Cestas,2.96
Toulouse,7.54
Toulouse,7.54
Lille,6.41
Lille,6.58
Amiens,6.36
Étampes,4.86
Étampes,4.86
Strasbourg,2.76
Nanterre,5.5
Flers,4.12
Flers,4.14
Arrondissement d'Orléans,3.73
Orléans,3.36
Orléans,3.36
Besançon,-1.06
Besançon,-1.29
Mérignac,3.43
Mérignac,3.43
Arrondissement de Versailles,5.13
Versailles,4.83
Versailles,4.83
Créteil,5.35
Saint-Denis,5.63
Grenoble,1.82
Hautes-Pyrénées,-3.39
Tarbes,3.25
Taden,5.46
Taden,5.46
Arrondissement de Cholet,4.82
Cholet,4.58
Cholet,4.58
Clermont,5.89
Lanrédec,6.06
Arrondissement de Bastia,8.97
Bastia,9.39
Bastia,9.39
Nantes,5.32
Nantes,5.32
Gradignan,3.38
Gradignan,3.39
Rouelles,5.39
Bereult,5.61
Arrondissement d'Angers,4.98
Angers,5.31
Angers,5.03
Larrey,-0.75
Talence,3.54
Talence,4.33
Pyrénées-Orientales,-3.83
Perpignan,5.04
Meudon,5.11
Meudon,4.98
Caen,5.41
Caen,5.3
Chambéry,-0.65
Chambéry,-0.65
Arrondissement de Toulon,7.23
Toulon,9.24
Toulon,9.24
Poitiers,3.66
Poitiers,3.66
Pont-de-Claix,1.66
Le Pont-de-Claix,1.68
Mayenne,6.02
Arrondissement de Laval,6.03
Laval,6.31
Laval,6.31
Arrondissement de Saint-Malo,5.3
Saint-Malo,5.68
St-Malo,5.68
Redon,5.1
Redon,5.1
Rânes,3.86
Rânes,3.86
Jouy-en-Josas,4.99
Jouy-en-Josas,4.73
Val d'Oise,5.46
Arrondissement de Pontoise,5.56
Pontoise,5.65
Pontoise,5.65
Brie-Comte-Robert,4.96
Arrondissement de Reims,3.28
Reims,2.32
Gamilly,5.52
La Rochelle,2.77
La Rochelle,2.77
Arrondissement de Vannes,5.14
Ploërmel,5.1
Ploërmel,5.02
Saint-Nazaire,4.57
Saint-Nazaire,4.57
Mulhouse,2.43
Mulhouse,2.43
Loos,6.42
Argentan,4.4
Roanne,0.44
Marmande,6.71
Marmande,6.71
Limoges,3.79
Limoges,3.69
Bayonne,6.58
Landerneau,6.32
Azur,5.52
Azur,5.52
Arrondissement de Blois,3.61
Blois,3.61
Blois,3.61
Arrondissement d'Alençon,3.78
Alençon,4.52
Alençon,4.52
Arrondissement de Colmar-Ribeauvillé,0.94
Colmar,2.6
Colmar,2.6
Beauvais,5.85
Beauvais,5.85
Roubaix,6.2
Roubaix,6.19
Ceyrat,-2.41
Ceyrat,-2.65
Arrondissement de Sarcelles,5.57
Montmorency,5.14
Montmorency,5.46
Fontainebleau,4.66
Montreuil,5.28
Saint-Brieuc,5.55
Arrondissement de Bayeux,5.21
Livry,4.26
Livry,4.4
Colombières,5.42
Colombières,5.39
Avignon,1.38
Avignon,1.34
Podensac,5.08
Podensac,5.0
Hudimesnil,5.65
Hudimesnil,5.64
Arrondissement de Thiers,-0.69
Thiers,-3.03
Thiers,-3.03
Fournier,-5.15
Lafarge,4.25
Ivry-sur-Seine,5.54
Ivry-sur-Seine,5.53
Nevers,0.86
Nevers,0.86
Arrondissement de Carpentras,-0.61
Monteux,2.22
Monteux,2.24
Équeurdreville-Hainneville,8.74
Cité Sellier,8.78
Arrondissement de Chalon-sur-Saône,1.41
Saint-Vallier,0.16
Saint-Vallier,-0.08
Drancy,5.53
Drancy,5.53
Rambouillet,4.45
Saint-Jacques,4.44
Troyes,3.94
Yonne,4.9
Arrondissement d'Auxerre,2.85
Auxerre,3.13
Auxerre,3.13
Arrondissement de Lens,6.43
Avion,6.27
Avion,6.36
Arrondissement de Libourne,4.54
Libourne,4.45
Libourne,4.45
Arrondissement de Fougères-Vitré,3.93
Fougères,4.58
Fougères,4.58
Saran,3.61
Saran,3.59
Arrondissement de Châteauroux,1.96
Châteauroux,2.0
Châteauroux,2.0
Crouttes,3.81
Crouttes,3.51
Verdun,4.24
Eysines,3.64
Eysines,3.64
Bourdelles,7.37
Bourdelles,7.34
Fréjus,7.77
Fréjus,7.75
Thonon-les-Bains,-1.89
Yèvres,4.05
Lessay,8.28
Lessay,8.28
Ponts,5.35
Ponts,5.33
Avon,4.63
Avon,4.63
Saverne,3.05
Arrondissement de La Flèche,4.93
La Flèche,4.93
La Flèche,4.93
Épernay,4.06
Épernay,4.06
Arrondissement d'Aurillac,1.05
Aurillac,1.49
Aurillac,1.49
Agen,4.6
Agen,4.6
Corenc,0.98
Corenc,1.45
Charente,2.89
Arrondissement d'Angoulême,3.05
Angoulême,2.66
Angoulême,2.66
Chablis,3.07
Chablis,3.03
Léon,5.45
Léon,5.44
Mathieu,5.16
Mathieu,5.17
Arrondissement d'Arcachon,1.03
Arès,1.94
Arès,1.94
Arrondissement d'Aix-en-Provence,2.5
Meyreuil,3.24
Meyreuil,3.01
Arrondissement de Beaune,-2.54
Beaune,-0.13
Beaune,-0.13
Saint-Médard-d'Eyrans,3.51
Saint-Médard-d'Eyrans,3.51
Blanquefort,3.82
Blanquefort,3.78
Canéjan,3.16
Canéjan,3.24
Le Fourat,5.13
Pierrepont,4.06
Pierrepont,4.13
Pardies-Piétat,2.79
Pardies-Piétat,2.79
Lormont,3.76
Arrondissement de Quimper,5.55
Quimper,5.47
Quimper,5.47
Courbebaisse,2.69
Lescar,2.99
Lescar,2.99
Les Pampoux,5.21
Beauchamps,4.57
Beauchamps,4.69
Fontaine-Étoupefour,5.23
Fontaine-Étoupefour,5.12
Frontignan,6.34
Frontignan,6.37
Arrondissement de Pithiviers,3.66
Le Malesherbois,4.48
Malesherbes,4.26
Saint-Lô,5.1
Tessy-Bocage,4.94
Tessy-sur-Vire,5.04
Arrondissement de Bergerac,2.2
Bergerac,2.29
Bergerac,2.29
Glos-la-Ferrière,2.79
Glos-la-Ferrière,2.8
Arrondissement de Riom,-4.7
Chappes,-0.92
Chappes,-0.94
Joubert,-2.72
Pontarlier,-3.16
Digne-les-Bains,5.14
Meurthe et Moselle,3.14
Arrondissement de Lunéville,2.49
Lunéville,2.79
Haute-Loire,-2.67
La Fresnaye-au-Sauvage,4.19
La Fresnaye-au-Sauvage,4.14
Albi,5.7
Albi,5.57
Arrondissement de Forcalquier,0.51
Manosque,-0.28
Manosque,-0.13
Charleville-Mézières,4.33
Charleville-Mézières,4.33
Guérande,4.31
Arrondissement de Vire,4.66
Vire Normandie,4.31
Vire,4.31
Sète,5.33
Sète,6.15
Arrondissement de Senlis,5.57
Nogent-sur-Oise,6.03
Nogent-sur-Oise,6.02
Scionzier,-4.11
Scionzier,-2.02
Saint-Lô,5.1
Saint-Lô,5.24
Les Cavailles,3.89
La Bégonie,0.91
Latresne,3.73
Latresne,3.62
Ascain,7.48
Ascain,7.56
Cellule,-1.13
Cellule,-1.1
Vesoul,2.86
Aix-en-Provence,1.96
Aix-en-Provence,2.07
Arrondissement de Montreuil,6.24
Étaples,6.88
Étaples,6.96
Venelles,0.6
Venelles,0.61
Arrondissement de Brignoles,5.67
Brignoles,5.67
Brignoles,5.67
Castets,4.36
Castets,4.33
Biarritz,6.45
Biarritz,6.2
Arrondissement de Cherbourg,8.36
Sotteville,8.28
Arrondissement d'Oloron-Sainte-Marie,1.79
Accous,1.83
Accous,1.83
Arrondissement d'Istres,3.35
Istres,3.51
Istres,3.51
Quimperlé,6.19
Quimperlé,6.19
Arrondissement de Mâcon,0.92
Cluny,1.05
Cluny,1.08
Seyssins,1.52
Seyssins,0.93
Billère,3.15
Billère,3.15
Morzine,-5.55
Morzine,-4.94
Arrondissement de Rochefort,2.41
Rochefort,2.48
Rochefort,2.48
Labeyrie,2.75
Labeyrie,2.75
Bains,-2.71
Bains,-2.75
Lacapelle-Viescamp,2.31
Lacapelle-Viescamp,2.49
Porcheville,5.68
Porcheville,5.65
Arrondissement d'Issoire,-4.7
Coudes,-1.37
Coudes,-1.25
Arrondissement de Chaumont,2.89
Chaumont,2.98
Chaumont,2.98
Arrondissement de Vichy,-0.07
Cusset,-0.13
Cusset,-0.15
Vichy,-0.01
Vichy,0.0
Morlaàs,2.4
Morlaàs,2.4
Argences,5.54
Argences,5.47
Oloron-Sainte-Marie,2.79
Oloron-Sainte-Marie,2.79
La Villedieu,0.04
Arrondissement de Nérac,5.33
Lavardac,5.45
Lavardac,5.37
Veigné,4.88
Veigné,4.84
Périgueux,4.41
Arrondissement de Lesparre-Médoc,4.1
Margaux-Cantenac,4.35
Margaux,4.22
Arrondissement de Privas,1.08
Privas,1.78
Privas,1.78
Saint-Genès-Champespe,-5.51
Saint-Genès-Champespe,-5.43
Arrondissement de Pontivy,5.7
Plumelec,5.06
Plumelec,5.0
Saint-Gilles,4.98
Arrondissement de Montluçon,-1.18
Montluçon,-0.17
Montluçon,-0.17
Scientrier,-1.41
Scientrier,-1.42
Arrondissement de Brioude,1.26
Brioude,-1.64
Brioude,-1.64
Cinq-Cantons,6.37
Morcenx,3.56
Guinot,5.9
Carmaux,5.15
Carmaux,5.15
La Souys,3.86
Arrondissement de Villeneuve-sur-Lot,4.04
Fumel,4.31
Fumel,4.33
Hors,-4.91
Thyez,-1.94
Thyez,-1.94
Idron,2.65
Idron,2.65
Saint-Côme-de-Fresné,5.36
Saint-Côme-de-Fresné,5.35
Mamers,4.88
Génis,2.67
Génis,2.54
Aulanys,-3.33
Pierrelaye,5.6
Pierrelaye,5.63
Vence,7.39
Vence,7.18
Andrézieux-Bouthéon,0.19
Parentis-en-Born,1.18
Parentis-en-Born,1.18
Les Faiteaux,0.18
Arrondissement de Mauriac,1.5
Arches,1.9
Arches,1.9
La Teste-de-Buch,1.12
La Teste-de-Buch,1.12
Bégadan,3.88
Bégadan,3.83
Draguignan,7.04
Draguignan,7.13
La Canéda,2.95
Arrondissement d'Ambert,-5.34
Dore-l'Église,-1.34
Dore-l'Église,-1.38
Bègles,3.81
Bègles,3.78
Grainville-Langannerie,4.74
Grainville-Langannerie,4.73
Vieux,5.13
Vieux,5.09
Jurançon,3.04
Jurançon,3.04
Pithiviers,3.66
Pithiviers,3.66
Lair,-5.71
Soulier,-5.13
Elbeuf,5.2
Elbeuf,5.68
Condé-sur-l'Escaut,6.18
Tayac,3.23
Tayac,3.24
Arrondissement de Bagnères-de-Bigorre,-5.09
Bagnères-de-Bigorre,0.82
Bagnères-de-Bigorre,0.82
Cresserons,5.3
Cresserons,5.28
Néris-les-Bains,-2.04
Néris-les-Bains,-1.8
Capbreton,7.55
Capbreton,7.58
Cantenac,4.34
Cantenac,4.3
Anceins,2.37
Anceins,2.49
Lestrem,6.42
Lestrem,6.41
Langeais,5.02
Langeais,5.12
Bassussarry,6.48
Bassussarry,6.09
Cabestany,6.13
Cabestany,6.16
Arrondissement de Moulins,0.47
Moulins,0.44
Moulins,0.44
Labenne,7.35
Arrondissement d'Yssingeaux,-2.34
Aurec-sur-Loire,-0.37
Aurec-sur-Loire,-0.32
Villeneuve-sur-Lot,5.13
Villeneuve-sur-Lot,5.13
Carentoir,4.84
Carentoir,4.84
Longjumeau,5.29
Longjumeau,5.34
Tresses,3.72
Courcouronnes,5.01
Courcouronnes,5.03
Damigny,4.43
Damigny,4.46
Mortain-Bocage,3.47
Mortain,3.99
Bellerive-sur-Allier,-0.21
Bellerive-sur-Allier,-0.13
Arrondissement de Lisieux,4.55
Honfleur,5.57
Honfleur,5.64
Saint-Vincent-de-Pertignas,4.56
Saint-Vincent-de-Pertignas,4.51
Vimoutiers,3.88
Vimoutiers,3.88
Les Croix Chemins,4.07
Orbec,4.6
Orbec,4.41
Mouguerre,6.23
Mouguerre,6.23
Les Sarraix,-2.79
Arrondissement d'Albertville,-9.89
Grésy-sur-Isère,-0.85
Grésy-sur-Isère,-0.85
Beautiran,3.73
Beautiran,3.72
Martignas-sur-Jalle,3.08
Martignas-sur-Jalle,3.12
Houlgate,5.4
Houlgate,5.73
Barrat,3.11
Arrondissement de Mortagne-au-Perche,3.88
La Madeleine-Bouvet,4.35
La Madeleine-Bouvet,4.3
Bost,0.12
Bost,0.05
Arrondissement d'Annecy,-2.26
Metz-Tessy,-1.47
Metz-Tessy,-1.47
Vendée,4.0
Arrondissement de La Roche-sur-Yon,4.18
Rocheservière,5.05
Rocheservière,5.1
Origny-le-Roux,5.14
Origny-le-Roux,5.19
Arrondissement de Torcy,5.1
Villeparisis,5.44
Villeparisis,5.41
Ferdrupt,1.65
Ferdrupt,1.59
Pouzas,-0.72
Arrondissement de Châteaubriant,4.53
Châteaubriant,3.25
Châteaubriant,3.25
Ahetze,6.01
Ahetze,6.18
Nérac,4.68
Nérac,4.68
Siran,1.92
Siran,2.01
Rossignol,2.69
Champcevinel,4.05
Champcevinel,4.02
Tarascon,2.69
Tarascon,2.69
Ploufragan,5.43
Ploufragan,5.34
Montardon,2.87
Montardon,2.87
Arrondissement de Vendôme,3.5
Vendôme,3.8
Vendôme,3.8
Démouville,5.43
Démouville,5.46
Tagon,1.85
Arrondissement de Pamiers,4.16
Pamiers,5.39
Pamiers,5.39
Macey,5.13
Macey,4.98
Arcangues,6.02
Arcangues,6.17
Baurech,3.78
Baurech,3.74
Solférino,3.09
Solférino,3.22
Baudre,5.16
Baudre,5.12
Ychoux,1.09
Ychoux,1.1
Arrondissement de Montargis,3.02
Montargis,3.24
Montargis,3.24
Gonneville-sur-Merville,5.62
Caumont-sur-Orne,4.74
Caumont-sur-Orne,5.19
Beaufour-Druval,4.66
Beaufour,4.66
Boulazac Isle Manoire,4.35
Boulazac,2.86
Aubenas,0.81
Soucheix,3.69
Arrondissement de Toul,3.09
Toul,3.37
Toul,3.37
Le Haillan,3.4
Le Haillan,3.45
Comines,6.28
Comines,6.28
Feignies,5.03
Feignies,4.99
Loupiac,1.6
Gourmalon,4.45
Trélissac,4.81
Trélissac,4.85
Montgolfier,-3.88
Gardonne,2.72
Gardonne,2.72
Fauguerolles,6.65
Fauguerolles,6.43
Arrondissement de Saint-Dié-des-Vosges,1.46
Gérardmer,-0.8
Gérardmer,-0.03
Agneaux,5.35
Agneaux,5.23
Louvières,5.2
Louvières,5.61
Boucau,6.87
Boucau,7.17
Gratot,7.75
Gratot,7.71
Tonneins,6.3
Tonneins,6.21
Avranches,4.83
Avranches,4.83
Servon,5.27
Servon,5.34
Perrier,-1.9
Perrier,-1.68
Yssingeaux,-3.3
Yssingeaux,-3.3
Blay,5.23
Blay,5.28
Corrèze,1.18
Arrondissement de Brive-la-Gaillarde,2.38
Brive-la-Gaillarde,2.85
Brive-la-Gaillarde,2.85
Tourlaville,8.68
La Mare de Tourlaville,8.65
Chanu,3.68
Chanu,3.66
Mine de Bert,-0.27
Monbazillac,1.9
Monbazillac,1.8
Arrondissement du Havre,4.81
Saint-Léonard,4.76
Saint-Léonard,4.62
Cournon-d'Auvergne,-0.98
Cournon-d'Auvergne,-1.27
La Masse,-0.95
Pordic,5.64
Pordic,5.64
Gaujac,7.89
Gaujac,7.9
Lestiac-sur-Garonne,4.42
Lestiac-sur-Garonne,4.26
Ustaritz,6.52
Ustaritz,6.42
La Batie,-2.41
Mallet,0.21
Chirat-l'Église,-1.72
Chirat-l'Église,-2.04
Querqueville,8.75
Querqueville,8.82
Couzeix,3.39
Couzeix,3.21
Maisons-Laffitte,5.6
Maisons-Laffitte,5.56
Bizanos,2.99
Bizanos,2.99
Cameyrac,3.98
Foix,4.22
Foix,4.22
Arrondissement d'Auch,6.61
Aubiet,7.15
Aubiet,7.18
Arrondissement de Segré,5.31
Segré-en-Anjou Bleu,5.48
Segré,5.48
Biscarrosse,1.0
Biscarrosse,0.98
Riom,-1.07
Riom,-1.07
Saint-Louis,2.19
Saint-Louis,2.2
Seignosse,7.65
Seignosse,7.66
Issac,2.74
Issac,2.73
Le Broc,-1.93
Le Broc,-2.17
Virey,5.95
Virey,5.95
Abrest,-0.01
Abrest,-0.41
Beaux,-1.66
Beaux,-2.23
Le Clapier,2.07
Montsoult,5.28
Montsoult,5.25
Mimizan,2.53
Mimizan,2.53
Tartas,3.44
Tartas,3.56
Gabarret,3.95
Gabarret,3.93
Bouglon,7.16
Bouglon,7.07
Arrondissement de Blaye,4.57
Berson,4.38
Berson,4.22
Arrondissement de Nice,1.35
Menton,8.86
Menton,9.7
Grands Champs,2.25
Colombelles,5.35
Colombelles,5.31
Socoa,7.44
Cuzorn,4.62
Cuzorn,4.71
Arrondissement de Morlaix,6.47
Landivisiau,6.18
Landivisiau,6.18
Rethel,4.66
Angresse,7.64
Angresse,7.65
Dives-sur-Mer,5.68
Dives-sur-Mer,5.68
Avermes,0.57
Avermes,0.5
Quinquis,5.59
Charbonnet,4.78
Saint-Lambert-sur-Dive,4.85
Saint-Lambert-sur-Dive,4.74
Roquefort,4.36
Roquefort,4.21
Fontaine-Henry,5.26
Fontaine-Henry,5.28
Orion,2.22
Orion,2.04
Commentry,-1.87
Commentry,-1.91
Chalon-sur-Saône,1.76
Chalon-sur-Saône,1.79
Abidos,3.22
Abidos,3.22
Lempdes-sur-Allagnon,-1.74
Lempdes-sur-Allagnon,-1.74
Arrondissement de Commercy,3.83
Commercy,3.59
Commercy,3.55
Commes,5.0
Commes,5.26
Arrondissement de Lons-le-Saunier,-2.11
Champagnole,-2.66
Champagnole,-2.61
Pleudihen-sur-Rance,5.18
Pleudihen-sur-Rance,5.22
La Fauvellière,4.33
Bellengreville,5.48
Bellengreville,5.43
Arrondissement de Saint-Gaudens,4.23
Saint-Mamet,3.78
Saint-Mamet,3.65
Arrondissement de Cosne-Cours-sur-Loire,0.36
