Ville,Temperature
Saint-Germain-du-Crioult,5.43
Berjou,5.04
Berjou,5.08
Amayé-sur-Seulles,5.53
Amayé-sur-Seulles,5.39
Labastide-Monréjeau,9.46
Labastide-Monréjeau,9.46
Turquant,5.63
Turquant,5.75
Braud-et-Saint-Louis,8.06
Braud-et-Saint-Louis,8.11
Yronde-et-Buron,-1.67
Yronde,-1.42
Lanneplaà,9.04
Lanneplaà,9.09
Culey-le-Patry,5.74
Culey-le-Patry,5.74
Mendive,7.03
Mendive,7.12
Cametours,6.46
Cametours,6.46
Naussannes,7.56
Naussannes,7.53
Trungy,5.9
Trungy,5.94
Laize-Clinchamps,6.33
Laize-la-Ville,6.33
Bretoncelles,6.28
Bretoncelles,6.1
La Tuque,9.7
Dorat,0.23
Dorat,0.17
Perquie,7.24
Perquie,7.3
Saint-Cybardeaux,5.45
Saint-Cybardeaux,5.38
Saint-Romphaire,5.67
Saint-Romphaire,5.6
Magneville,7.59
Magneville,7.56
Arboucave,7.75
Arboucave,7.78
Ouilly-du-Houley,5.71
Ouilly-du-Houley,5.68
Rivèrenert,6.14
Rivèrenert,7.43
Moncla,7.24
Moncla,7.35
Ménil-Hubert-en-Exmes,4.26
Ménil-Hubert-en-Exmes,4.36
Estialescq,7.32
Estialescq,7.32
Saint-Désiré,0.37
Saint-Désiré,0.36
Lorcières,4.51
Lorcières,3.34
Castetbon,7.45
Castetbon,7.45
Montmartin-en-Graignes,7.28
Montmartin-en-Graignes,7.13
Brémoy,4.89
Brémoy,4.89
Prêtreville,5.73
Prêtreville,5.74
Crevecoeur-en-Auge,6.48
Crèvecœur-en-Auge,6.48
Lavardens,8.96
Lavardens,8.96
Castillon (Canton d'Arthez-de-Béarn),7.5
Castillon(Canton d'Arthez-de-Béarn),7.8
Le Ménil-Guyon,5.22
Le Ménil-Guyon,5.28
Le Baylet,6.6
Auzat-la-Combelle,-0.45
Auzat-la-Combelle,-0.45
Millières,7.22
Millières,7.14
Sauvat,3.5
Sauvat,3.5
Vasteville,7.68
Vasteville,8.16
La Ferté-Gaucher,5.87
La Ferté-Gaucher,5.79
Saint-Gilles-du-Mené,4.55
Saint-Gilles-du-Mené,4.48
Deux-Chaises,-0.67
Deux-Chaises,-0.67
Ouffières,5.91
Ouffières,5.64
Le Mesnil-Durand,6.2
Le Mesnil-Durand,6.13
Écots,6.19
Proussy,5.25
Proussy,5.23
Mieuxcé,5.81
Mieuxcé,5.82
Jussat,-1.29
Bassercles,7.67
Bassercles,7.67
Tizac-de-Curton,8.22
Tizac-de-Curton,8.04
Saint-Amand-de-Vergt,6.06
Saint-Amand-de-Vergt,5.95
Bion,5.9
Bion,5.88
Saint-Pantaly-d'Ans,6.22
Saint-Pantaly-dAns,6.23
Varennes-sur-Morge,-0.08
Varennes-sur-Morge,-0.02
Pomps,8.01
Pomps,8.01
Sainte-Gemme-Martaillac,8.4
Sainte-Gemme-Martaillac,8.17
Réaup-Lisse,7.27
Réaup-Lisse,7.42
Néac,8.23
Néac,8.23
Carnet,6.74
Carnet,6.56
Montestrucq,7.55
Ligni,5.45
Saint-Aubin-de-Bonneval,4.56
Saint-Aubin-de-Bonneval,4.56
Montcuit,7.07
Montcuit,6.95
Mosles,6.36
Mosles,6.25
Gémages,4.25
Gémages,4.2
Laharie,7.45
Le Bouchaud,0.04
Le Bouchaud,0.09
Bessay-sur-Allier,0.56
Bessay-sur-Allier,0.58
Aubespeyre,3.74
Auriac-du-Périgord,5.6
Auriac-du-Périgord,6.04
Roquecor,7.53
Roquecor,7.26
Lées-Athas,5.55
Lées,5.55
Sériers,3.59
Sériers,3.57
Nizerolles,-0.99
Nizerolles,-1.06
Gourbera,7.68
Gourbera,7.66
Mongaillard,7.66
Mongaillard,7.53
Saint-Éloy-d'Allier,0.21
Saint-Éloy-d'Allier,0.09
Nouainville,7.24
Nouainville,7.35
Marcenais,8.23
Marcenais,8.23
Sarrance,6.79
Sarrance,6.79
Reilhac,2.72
Reilhac,3.5
Raulhac,2.85
Raulhac,3.33
Chaussenac,4.8
Chaussenac,4.8
Saint-Austremoine,1.58
Saint-Austremoine,2.54
Busset,-0.92
Busset,-1.17
Saint-Justin,7.48
Saint-Justin,7.44
Labatmale,6.21
Labatmale,6.21
Estos,7.62
Estos,7.62
Mazirat,-0.19
Mazirat,0.02
Bourideys,7.88
Bourideys,7.9
Bourg-de-Visa,6.71
Bourg-de-Visa,6.7
Malaincourt,3.25
Malaincourt,3.22
Monétay-sur-Loire,0.42
Monétay-sur-Loire,0.32
Moureuille,-1.33
Moureuille,-1.29
Lacropte,5.73
Lacropte,7.06
Retjons,7.36
Retjons,7.27
Cadillon,7.19
Cadillon,7.19
Cazalis,7.79
Cazalis,7.62
Sanssac-l'Église,-3.17
Sanssac-l'Église,-3.0
Arcins,8.38
Arcins,8.33
Saint-Roch-sur-Égrenne,5.8
Saint-Roch-sur-Égrenne,5.75
Jobourg,7.79
Jobourg,7.8
Cour-Maugis sur Huisne,6.19
Boissy-Maugis,6.23
Saint-Aubin-de-Courteraie,4.66
Saint-Aubin-de-Courteraie,4.74
Le Leuy,7.63
Le Leuy,7.63
Vavray-le-Grand,5.21
Vavray-le-Grand,4.85
Eugénie-les-Bains,7.55
Eugénie-les-Bains,7.52
Reffuveille,4.92
Reffuveille,4.9
Hauteville-la-Guichard,7.23
Hauteville-la-Guichard,7.03
La Chapelle-Péchaud,5.44
Saint-Maurin,7.43
Saint-Maurin,7.58
Manaurie,6.29
Manaurie,6.39
La Tour-Blanche-Cercles,5.63
La Tour-Blanche,5.58
Saint-Pardoux-de-Drône,6.18
Saint-Pardoux-de-Drône,6.36
Vieux-Pont,5.23
Vieux-Pont,5.23
Douchapt,6.33
Douchapt,6.42
Leyssac,8.29
Peyrière,9.04
Peyrière,8.82
Ellon,6.0
Ellon,5.95
Saint-Manvieu-Bocage,5.31
Saint-Manvieu-Bocage,5.08
Aubusson-d'Auvergne,-0.79
Aubusson-d'Auvergne,-0.68
Doumy,7.78
Doumy,7.78
Saint-Hilaire-la-Croix,-1.4
Saint-Hilaire-la-Croix,-1.35
Saint-Étienne-sur-Reyssouze,1.91
Saint-Étienne-sur-Reyssouze,2.23
Tordouet,5.41
Tordouet,5.47
Sainte-Honorine-la-Chardonne,5.05
Sainte-Honorine-la-Chardonne,5.16
Ondefontaine,4.52
Ondefontaine,4.46
Moncaut,6.34
Moncaut,6.2
Saint-Pierre-Canivet,5.51
Saint-Pierre-Canivet,5.51
Angelane,-1.5
Cully,6.22
Cully,6.27
Saint-Georges-Montcocq,5.7
Saint-Georges-Montcocq,5.75
Troniçais,1.07
Villiers-Fossard,6.1
Villiers-Fossard,5.92
Saint-Cyr-du-Bailleul,5.66
Saint-Cyr-du-Bailleul,5.66
Poyanne,7.66
Poyanne,7.62
Allez-et-Cazeneuve,8.57
Allez-et-Cazeneuve,8.57
Le Cessac,7.18
Saint-Didier-sous-Écouves,4.09
Saint-Didier-sous-Écouves,4.09
Naftel,6.68
Pinel-Hauterive,8.76
Hauterive,8.92
Breuville,7.38
Breuville,7.41
Huberville,7.51
Huberville,7.55
Beaumontois en Périgord,6.64
Beaumont-du-Périgord,6.64
Couthures-sur-Garonne,8.96
Couthures-sur-Garonne,8.96
Préchacq-Navarrenx,8.06
Préchacq-Navarrenx,8.06
Saint-Magne,7.8
Saint-Magne,7.82
Cauna,7.77
Cauna,7.77
Mons,6.94
La Meysselie,5.68
Sauvadet,-3.57
Saint-Gervais-du-Perron,4.83
Saint-Gervais-du-Perron,4.83
Saint-Martin-du-Vieux-Bellême,6.09
Saint-Martin-du-Vieux-Bellême,6.12
Artassenx,7.18
Artassenx,7.22
Lacadée,7.95
Lacadée,7.95
Arsague,7.78
Arsague,7.85
Boisroger,7.23
Boisroger,7.24
Irai,3.62
Irai,3.66
Helleville,7.43
Helleville,7.48
Tournai-sur-Dive,5.74
Tournai-sur-Dive,5.79
Tournières,6.08
Tournières,6.06
Orglandes,7.69
Orglandes,7.66
Trémons,8.41
Trémons,7.98
Tourtrès,9.11
Tourtrès,8.93
Trizac,0.73
Trizac,0.74
Saint-Michel-de-Double,6.42
Saint-Michel-de-Double,6.42
Abitain,8.23
Abitain,8.2
Geneslay,5.77
Geneslay,5.77
Le Cercueil,3.98
Le Cercueil,3.99
Lamayou,6.74
Lamayou,6.74
Varennes-sur-Tèche,0.17
Varennes-sur-Tèche,0.21
Eyvirat,6.25
Eyvirat,6.27
Viellenave-d'Arthez,7.93
Viellenave-d'Arthez,7.93
Saint-Léger-sur-Sarthe,5.48
Saint-Léger-sur-Sarthe,5.48
Sainte-Croix-Grand-Tonne,6.15
Sainte-Croix-Grand-Tonne,6.07
Verdets,7.74
Verdets,7.74
Astis,7.47
Astis,7.47
Vaux-sur-Seulles,6.19
Vaux-sur-Seulles,6.28
Idaux-Mendy,7.14
Idaux,7.12
La Meurdraquière,6.82
La Meurdraquière,6.68
Saint-Pierre-de-Semilly,5.6
Saint-Pierre-de-Semilly,5.62
Le Marcet,-1.32
Labretonie,8.92
Labretonie,9.08
Le Hommet-d'Arthenay,6.97
Le Hommet-d'Arthenay,7.04
Vozelles,0.13
Vernou-sur-Brenne,4.64
Vernou-sur-Brenne,4.72
Saint-Félix-de-Foncaude,8.26
Saint-Félix-de-Foncaude,8.38
Bourguenolles,6.62
Bourguenolles,6.71
Le Vast,7.48
Le Vast,7.68
Arpheuilles-Saint-Priest,-0.82
Arpheuilles-Saint-Priest,-0.98
Servanches,6.64
Servanches,6.64
Saint-Nicolas-des-Bois,4.02
Saint-Nicolas-des-Bois,4.31
Formentin,5.94
Formentin,5.86
Trensacq,7.55
Trensacq,7.57
Escalans,7.59
Escalans,7.69
Pierrefitte-en-Beauvaisis,4.81
Pierrefitte-en-Beauvaisis,4.73
Issoudun-Létrieix,-0.99
Issoudun-Létrieix,-0.97
Les Taillas,-2.79
Coulinière,0.38
Gibret,7.77
Gibret,7.77
Anneville-sur-Mer,7.46
Anneville-sur-Mer,7.46
Le Bloteau,4.05
Lescuretie,6.26
Les Trillers,1.07
Mareuil en Périgord,5.61
Mareuil,5.63
Bourg-des-Maisons,5.49
Bourg-des-Maisons,5.51
Soulbarède,6.59
Villars,7.39
Villars,7.31
Castéra-Loubix,6.83
Castéra-Loubix,6.83
Arrondissement de Confolens,6.47
Ambernac,6.24
Ambernac,6.07
Préchacq-les-Bains,7.97
Préchacq-les-Bains,8.0
Chassenard,0.33
Chassenard,0.33
Fontenermont,5.02
Fontenermont,5.08
Rouffignac-de-Sigoulès,6.38
Rouffignac-de-Sigoulès,6.38
Murat,-1.29
Neauphe-sur-Dive,5.59
Neauphe-sur-Dive,5.59
Arrast-Larrebieu,7.87
Arrast-Larrebieu,7.88
Montory,7.38
Montory,7.37
Saint-Ouen-de-Pontcheuil,5.29
Saint-Ouen-de-Pontcheuil,5.29
Blaignac,8.74
Blaignac,8.77
Saint-Crépin-et-Carlucet,6.39
Saint-Crépin-et-Carlucet,6.39
Le Pian-Médoc,8.23
Le Pian-Médoc,8.24
Englesqueville-en-Auge,6.48
Englesqueville-en-Auge,6.48
Saint-Brieuc-des-Iffs,6.5
Saint-Brieuc-des-Iffs,6.35
Lacajunte,7.82
Lacajunte,7.63
Monceaux-en-Bessin,5.96
Monceaux-en-Bessin,5.99
Saint-Ouen-sur-Gartempe,7.21
Saint-Ouen-sur-Gartempe,7.26
Pompogne,8.14
Pompogne,8.2
Guinarthe-Parenties,8.16
Guinarthe,8.13
Condat-sur-Trincou,7.24
Condat-sur-Trincou,7.19
Montmurat,5.43
Monbadon,7.38
Flottemanville,7.65
Flottemanville,7.69
Billezois,-0.02
Billezois,0.03
Mont-Bertrand,5.48
Mont-Bertrand,5.48
Vains,7.24
Vains,7.27
Saint-Martin-de-Cenilly,5.77
Saint-Martin-de-Cenilly,5.73
Boisyvon,4.96
Boisyvon,5.01
Lalonquette,7.38
Lalonquette,7.38
Bosset,6.21
Bosset,6.21
Vaunoise,5.94
Vaunoise,5.88
Saint-Félix,5.88
Saint-Félix,5.99
Peyrusse,3.85
Peyrusse,3.61
Cézens,2.64
Cézens,2.92
Valuéjols,3.18
Valuéjols,3.2
Saint-Pastour,8.35
Saint-Pastour,8.25
Caubios-Loos,7.62
Caubios-Loos,7.62
Le Loreur,6.68
Le Loreur,6.72
Saint-Fraimbault,5.71
Saint-Fraimbault,5.65
Lucgarier,6.34
Lucgarier,6.34
Taillebois,5.33
Taillebois,5.36
Trévol,-0.8
Trévol,-0.72
Saint-Paul-des-Landes,3.48
Saint-Paul-des-Landes,3.57
Le Vilhain,0.13
Le Vilhain,0.11
Menet,2.39
Menet,3.74
Bouce,-1.0
Servilly,0.02
Servilly,0.11
Saint-Jean-de-Couz,-1.58
Saint-Jean-de-Couz,-1.62
La Cassagne,7.56
La Cassagne,7.57
Vicq,5.9
La Chapelle-Montligeon,6.16
La Chapelle-Montligeon,6.11
Choranche,1.0
Choranche,1.73
Fréchou,7.83
Fréchou,7.74
Val,0.57
Madic,7.06
Madic,7.06
Vaumas,0.36
Vaumas,0.35
Sadillac,6.74
Sadillac,6.74
Saint-Brice-de-Landelles,5.57
Saint-Brice-de-Landelles,5.71
Vouécourt,5.43
Vouécourt,5.47
Saint-Étienne-de-Vicq,-0.08
Saint-Étienne-de-Vicq,-0.09
Saint-Victor-de-Réno,6.12
Saint-Victor-de-Réno,6.01
Coulonges-les-Sablons,6.1
Coulonges-les-Sablons,6.1
Valprivas,-2.58
Valprivas,-2.86
Neuilly-le-Bisson,5.25
Neuilly-le-Bisson,5.24
Brugnac,8.6
Brugnac,8.56
Boulouneix,6.95
Montaner,6.5
Montaner,6.77
Pardines,-1.73
Pardines,-1.73
Aubry-en-Exmes,5.75
Aubry-en-Exmes,5.76
Saint-Martin-des-Lais,0.58
Saint-Martin-des-Lais,0.58
Dumes,7.7
Dumes,7.51
Saint-Evroult-Notre-Dame-du-Bois,3.98
Saint-Evroult-Notre-Dame-du-Bois,3.98
Préaux-Bocage,5.75
Préaux-Bocage,5.82
Carteret,7.56
Saint-Georges-de-Livoye,6.94
Saint-Georges-de-Livoye,6.86
Saint-Pardoux-Isaac,8.32
Saint-Pardoux-Isaac,8.32
Les Monceaux,5.63
Les Monceaux,5.57
Saint-Genès-de-Castillon,7.44
Saint-Genès-de-Castillon,7.44
Chevry,5.89
Chevry,5.86
La Pernelle,7.36
La Pernelle,7.4
Saint-Malo-de-la-Lande,7.11
Saint-Malo-de-la-Lande,7.13
Campagnolles,5.61
Campagnolles,5.54
Montaigu-le-Blin,0.17
Montaigu-le-Blin,0.09
Cazats,8.3
Cazats,8.2
Yssandon,8.55
Yssandon,8.03
Rodas,5.72
Coux et Bigaroque-Mouzens,6.66
Le Coux,6.61
Saint-Germain-de-Montgommery,5.48
Saint-Germain-de-Montgommery,5.34
Vieux-Lixheim,2.58
Vieux-Lixheim,2.65
Labastide-d'Armagnac,7.51
Labastide-dArmagnac,7.55
La Brousse,5.46
Orbois,5.71
Madriat,-0.84
Madriat,-0.91
Casteide-Candau,7.64
Casteide-Candau,7.64
Vigouroux,1.11
Bourgvallées,5.88
Saint-Samson-de-Bonfossé,5.78
Saint-Jean-d'Eyraud,6.36
Saint-Jean-d'Eyraud,6.29
L'Hôme-Chamondot,4.94
L'Hôme-Chamondot,4.98
Saint-Didier-sur-Doulon,-2.89
Saint-Didier-sur-Doulon,-2.04
Torsiac,-1.35
Torsiac,-1.35
Vengeons,4.46
Vengeons,4.27
Saint-Front-sur-Lémance,8.77
Saint-Front-sur-Lémance,8.73
Lestre,7.68
Lestre,7.71
Bergesserin,0.79
Bergesserin,0.64
Massels,7.39
Massels,7.69
Saint-Félix-de-Bourdeilles,6.57
Saint-Félix-de-Bourdeilles,6.57
Le Torquesne,5.71
Le Torquesne,5.71
Pellegrue,7.34
Pellegrue,7.47
Saint-Pierre-la-Bruyère,6.05
Saint-Pierre-la-Bruyère,5.84
Juvigny-sur-Orne,5.45
Juvigny-sur-Orne,5.44
Saint-Maurice-sur-Adour,7.57
Saint-Maurice-sur-Adour,7.6
La Guillermie,-2.4
La Guillermie,-2.7
Saint-Georges-d'Elle,5.68
Saint-Georges-d'Elle,5.64
Antoingt,-1.03
Antoingt,-1.1
Saint-Pierre-Tarentaine,5.23
Saint-Pierre-Tarentaine,5.17
Sainte-Honorine-la-Guillaume,5.1
Sainte-Honorine-la-Guillaume,5.13
Noyant-d'Allier,0.34
Noyant-d'Allier,0.24
Cindré,0.02
Cindré,0.06
Le Villard,0.41
Espirat,-0.08
Espirat,-0.12
Belval,7.39
Belval,7.24
Hyenville,7.67
Hyenville,7.63
Noirpalu,6.45
Boisset-les-Prévanches,4.87
Boisset-les-Prévanches,4.86
Saint-Front-d'Alemps,6.25
Saint-Front-d'Alemps,6.34
Le Mesnil-Ozenne,6.53
Le Mesnil-Ozenne,6.5
Villebaudon,5.61
Villebaudon,5.4
Savigny-le-Vieux,5.84
Savigny-le-Vieux,5.72
Saint-Aubin,7.67
Saint-Aubin,7.67
Saint-André-d'Allas,5.42
Saint-André-dAllas,5.42
Fontfreide,-3.36
Larodde,-2.92
Larodde,-2.92
Lantabat,7.49
Lantabat,7.44
Ambricourt,6.5
Ambricourt,6.46
Belhade,7.8
Belhade,7.8
Le Brethon,0.37
Le Brethon,0.25
Meuvaines,6.4
Meuvaines,6.37
Grandchamp-le-Château,6.44
Grandchamp-le-Château,6.44
Ponson-Dessus,6.4
Ponson-Dessus,6.4
Saint-Sauveur-de-Carrouges,4.4
Saint-Sauveur-de-Carrouges,4.16
Langy,0.05
Langy,-0.02
Sainte-Thérence,-0.04
Sainte-Thérence,-0.04
Roumégoux,2.1
Roumégoux,1.91
Cayrols,2.49
Cayrols,2.5
Vaux-sur-Aure,6.25
Vaux-sur-Aure,6.25
Saint-Victor-Malescours,-2.68
Saint-Victor-Malescours,-3.07
Masquières,7.4
Masquières,7.32
Orsonnette,-0.43
Orsonnette,-0.47
Cette-Eygun,3.37
Cette-Eygun,3.37
Bretteville-sur-Dives,6.34
Bretteville-sur-Dives,6.39
Avernes-sous-Exmes,4.73
Avernes-sous-Exmes,4.37
Moidrey,7.21
Espès-Undurein,8.2
Espès-Undurein,8.2
Vieure,0.64
Vieure,0.72
La Ferrière-aux-Étangs,4.73
La Ferrière-aux-Étangs,4.73
Espinat,2.96
Roannes-Saint-Mary,3.06
Roannes-Saint-Mary,3.22
Beaune-sur-Arzon,-3.38
Beaune-sur-Arzon,-3.36
Fauroux,3.67
Antignac,3.22
Antignac,2.84
Sainte-Mondane,8.47
Sainte-Mondane,8.47
Sauveterre-la-Lémance,8.42
Sauveterre-la-Lémance,8.53
Saint-Martin-d'Arrossa,7.2
Saint-Martin-d'Arrossa,7.98
Aurions-Idernes,7.37
Aurions-Idernes,7.37
Frenière Grand,-0.13
Saint-Denis-sur-Huisne,6.03
Saint-Denis-sur-Huisne,6.09
Cottun,6.13
Cottun,6.14
Tazilly,-0.08
Tazilly,-0.14
Herqueville,7.92
Herqueville,7.72
La Chapelle-Faucher,6.9
La Chapelle-Faucher,6.77
Pontiacq-Viellepinte,6.5
Pontiacq-Viellepinte,6.5
Préchacq-Josbaig,8.08
Préchacq-Josbaig,8.08
Galapian,8.01
Galapian,7.89
Valsemé,5.81
Valsemé,5.73
Saint-Cricq-Villeneuve,7.35
Saint-Cricq-Villeneuve,7.42
Ozourt,7.88
Ozourt,7.83
Pierrefitte-en-Cinglais,5.03
Pierrefitte-en-Cinglais,4.86
Montgaroult,5.07
Montgaroult,5.18
Campandré-Valcongrain,4.52
Campandré-Valcongrain,4.54
Audéjos,8.06
Équilly,6.64
Équilly,6.75
Le Vrétot,7.82
Le Vrétot,7.76
Gouvets,5.36
Gouvets,5.48
Saint-Laurent-la-Vallée,5.64
Saint-Laurent-la-Vallée,5.72
Durcet,4.77
Durcet,4.77
Monsec,6.45
Monsec,6.58
Le Vert,-1.53
Champagne-et-Fontaine,6.18
Champagne,6.18
Valignat,-0.43
Valignat,-0.54
Montfand,0.32
Saint-Amant-Roche-Savine,-4.27
Saint-Amant-Roche-Savine,-3.82
Montgaudry,5.51
Montgaudry,5.55
Peyrat,5.94
Cornet,-2.59
Borne,-2.51
Borne,-2.28
Chazemais,0.73
Chazemais,0.58
Freissinières,1.4
Freissinières,1.29
Saint-Quintin-sur-Sioule,0.04
Saint-Quintin-sur-Sioule,-0.06
Saint-Plaisir,0.3
Saint-Plaisir,0.08
Maisoncelles-la-Jourdan,4.88
Maisoncelles-la-Jourdan,4.88
Tortisambert,5.5
Tortisambert,5.5
Lingeard,5.31
Lingeard,5.06
Montgardon,7.33
Montgardon,7.33
Coirac,8.22
Coirac,8.2
Saint-Vitte-sur-Briance,5.95
Saint-Vitte-sur-Briance,5.91
Loucelles,6.08
Loucelles,5.97
Moncy,5.26
Moncy,5.18
Chambillon,5.24
Cormède,0.02
Vernix,7.23
Vernix,7.22
Le Valdécie,7.5
Le Valdécie,7.5
Saint-Agoulin,-0.95
Saint-Agoulin,-1.06
Tiranges,-2.99
Tiranges,-3.1
Sauméjan,7.85
Sauméjan,7.88
Meillers,-0.28
Meillers,-0.24
La Pichotière,6.08
Maubuisson,8.15
Le Grand Châtel,-1.14
Saint-Martin-d'Ardèche,5.51
Saint-Martin-d'Ardèche,5.32
L'Ormeau,5.41
Chambezon,-2.18
Chambezon,-1.29
Cuissai,4.48
Cuissai,4.46
Épreville-en-Lieuvin,4.96
Épreville-en-Lieuvin,4.95
Lachaud,-3.58
Blignicourt,6.21
Blignicourt,6.23
Le Mesnil-Eury,6.88
Le Mesnil-Eury,7.03
Saint-Jacques-de-Néhou,7.35
Saint-Jacques-de-Néhou,7.38
Bassignac,-0.12
Bassignac,-0.12
Fauguernon,5.59
Fauguernon,5.45
Saint-Christophe-sur-Dolaison,-1.21
Saint-Christophe-sur-Dolaison,-1.22
Charraix,0.24
Charraix,0.47
Firfol,5.34
Firfol,5.34
Védrines,-1.71
Le Vigean,-1.36
Le Vigean,-1.31
Chézy,0.03
Chézy,0.09
Aubry-le-Panthou,4.67
Aubry-le-Panthou,4.93
Saint-Ursin,6.73
Saint-Vivien-de-Monségur,8.65
Saint-Vivien-de-Monségur,8.52
Velzic,2.49
Velzic,2.23
Magny-le-Freule,6.55
Magny-le-Freule,6.53
Saint-Avit,8.96
Saint-Avit,8.96
Bussières-et-Pruns,-0.15
Bussières-et-Pruns,-0.12
Perrier,6.0
Camprond,6.75
Camprond,6.71
Varenguebec,7.61
Varenguebec,7.7
Braffais,6.54
Braffais,6.38
Pagolle,7.4
Pagolle,7.84
Curey,7.13
Mesnil-Clinchamps,5.54
Mesnil-Clinchamps,5.51
Parlan,2.22
Parlan,2.21
Saint-Martin-le-Bouillant,5.37
Saint-Martin-le-Bouillant,5.23
Saint-Aubin-de-Terregatte,7.04
Saint-Aubin-de-Terregatte,6.81
Lespourcy,6.56
Lespourcy,6.56
Parbayse,8.1
Parbayse,8.1
Saint-Pierre-de-Bailleul,5.41
Saint-Pierre-de-Bailleul,5.39
Saint-Illide,-0.37
Saint-Illide,-0.86
Bostens,7.04
Bostens,7.08
La Rivière-Saint-Sauveur,6.56
La Rivière-Saint-Sauveur,6.55
Meurival,5.54
Meurival,6.01
Coltines,3.79
Coltines,3.86
La Boulouze,6.26
Claracq,7.13
Claracq,7.49
Arrondissement de Langres,4.0
Heuilley-Cotton,4.79
Heuilley-Cotton,4.68
Bizeneuille,0.24
Bizeneuille,0.35
Limeuil,6.03
Boissei-la-Lande,5.33
Boissei-la-Lande,5.34
Saint-Julien-de-Mailloc,5.53
Saint-Julien-de-Mailloc,5.65
Laprugne,-2.01
Laprugne,-2.05
Bigot,6.08
Condeau,6.3
Condeau,6.3
Tamniès,6.93
Tamniès,6.93
Vieux-Mareuil,6.63
Vieux-Mareuil,6.63
Houtteville,7.66
Houtteville,7.72
La Varde,7.69
Teurthéville-Hague,7.92
Teurthéville-Hague,7.9
Cassignas,7.4
Cassignas,7.4
Saint-Victor-Montvianeix,-2.31
Saint-Victor-Montvianeix,-2.11
Laville-aux-Bois,4.43
Laville-aux-Bois,4.52
Vignats,5.61
Vignats,5.68
Saint-Étienne-de-Fougères,8.9
Saint-Étienne-de-Fougères,8.87
Écrammeville,6.44
Écrammeville,6.38
Fleuriel,0.02
Fleuriel,-0.02
Saint-Martin-de-Fressengeas,6.47
Saint-Martin-de-Fressengeas,6.39
Rimbez-et-Baudiets,7.68
Rimbez-et-Baudiets,7.66
Aubas,6.0
Aubas,6.34
Saint-Romain-de-Monpazier,6.61
Saint-Romain-de-Monpazier,6.6
Rubercy,6.42
Rubercy,6.32
Sallen,5.58
Sallen,5.63
Vialer,7.83
Vialer,7.83
Mameas,-3.07
Beurières,-1.49
Beurières,-2.33
Monheurt,8.99
Monheurt,9.01
Coubjours,4.9
Coubjours,5.0
Suré,5.44
Suré,5.37
Olmet,2.51
Les Cottes,-3.85
Fontenai-les-Louvets,3.46
Fontenai-les-Louvets,3.44
Cleebourg,3.0
Cleebourg,3.0
Cussy-la-Colonne,-0.21
Cussy-la-Colonne,-0.01
Lanques-sur-Rognon,4.45
Lanques-sur-Rognon,4.55
Valence-en-Poitou,3.06
Couhé,3.07
Solignac-sous-Roche,-2.29
Solignac-sous-Roche,-2.38
Saint-Maurice-près-Pionsat,-1.71
Saint-Maurice-près-Pionsat,-1.71
Mondy,6.33
Saonnet,6.31
Saonnet,6.36
Saint-Geneys-près-Saint-Paulien,-3.43
Saint-Geneys-près-Saint-Paulien,-3.4
Planquery,5.79
Planquery,5.91
Les Martres-d'Artière,0.01
Les Martres-dArtière,0.06
Ménil-Vin,5.45
Ménil-Vin,5.65
L'Orée-d'Écouves,3.82
Livaie,3.74
La Cout,-0.46
Chanteduc,-4.74
Saint-Martin-de-Bonfossé,5.88
Saint-Martin-de-Bonfossé,5.77
Villefranche-de-Lonchat,6.56
Villefranche-de-Lonchat,6.71
Espéchède,6.61
Espéchède,6.61
Les Tardes,1.13
Lanxade,6.85
Saffloz,-2.13
Saffloz,-2.2
Saint-Pierre-de-Mailloc,5.52
Saint-Pierre-de-Mailloc,5.62
Bréel,5.59
Bréel,5.66
Cours-les-Bains,8.57
Cours-les-Bains,8.51
Hérenguerville,7.51
Hérenguerville,7.41
Aroue-Ithorots-Olhaïby,8.02
Aroue-Ithorots-Olhaïby,8.02
Viven,7.96
Viven,7.96
Ajoncourt,4.31
Ajoncourt,4.31
Arrondissement d'Argelès-Gazost,-0.35
Arcizans-Avant,4.27
Arcizans-Avant,4.27
Saint-Félix-de-Villadeix,6.19
Saint-Félix-de-Villadeix,6.31
Le Chefresne,5.36
Le Chefresne,5.36
Aubazat,1.73
Aubazat,1.86
Échassières,-1.44
Échassières,-1.44
Orgères,5.46
Jouy-en-Argonne,4.43
Jouy-en-Argonne,4.35
Soual,8.06
Saint-Pierre-Azif,6.26
Saint-Pierre-Azif,6.21
Dannemarie,5.57
Dannemarie,5.58
Estérençuby,4.93
Estérençuby,4.93
Marchemaisons,5.42
Marchemaisons,5.29
Le Pie,-1.47
Crouzol,-0.69
La Coulonche,4.49
La Coulonche,4.49
Fresville,7.81
Fresville,7.71
Saint-Maurice-de-Lestapel,8.1
Saint-Maurice-de-Lestapel,8.19
Saint-Lô-d'Ourville,7.77
Saint-Lô-d'Ourville,7.77
Grézet-Cavagnan,9.19
Grézet-Cavagnan,9.22
Angous,7.99
Angous,7.93
Monieux,0.65
Monieux,0.71
Saint-Étienne-de-Carlat,2.58
Saint-Étienne-de-Carlat,2.45
Saint-Denis-le-Gast,7.05
Saint-Denis-le-Gast,7.0
Sindères,6.99
Sindères,6.99
Vazeilles-près-Saugues,-0.23
Vazeilles-près-Saugues,-0.04
Taizy,5.84
Taizy,5.95
